"","ID","Location","Attendance","Hours","Minutes","Game Date","Highlights","HOME TEAM","HOME SCORE","HOME TEAM LOSS","HOME TEAM WIn","HOME TEAM Series loss","HOME TEAM Series win","AWAY TEAM","AWAY SCORE","AWAY TEAM LOSS","AWAY TEAM WIn","AWAY TEAM Series loss","AWAY TEAM Series win"
"182",21800189,"Staples Center","18997","2","15","11-11","Chandler blocks Young's finger roll at buzzer","LAL","107","6","7","0","0","ATL","106","10","3","0","0"
"183",21800190,"Capital One Arena","15346","2","10","11-12","Wizards: First back-to-back wins","WAS","117","9","4","1","0","ORL","109","8","6","0","1"
"184",21800191,"AmericanAirlines Arena","19600","2","26","11-12","Embiid: 35 points, 18 rebounds","MIA","114","8","5","0","0","PHI","124","6","9","0","0"
"185",21800192,"Scotiabank Arena","19800","2","08","11-12"," Davis: Season-high 20 rebounds","TOR","110","2","12","0","0","NOP","126","6","7","0","0"
"186",21800193,"United Center","19012","2","14","11-12","Barnes: Season-high 23 points","CHI","98","10","4","1","0","DAL","103","8","5","0","1"
"187",21800194,"FedExForum","13477","2","17","11-12","Ingles: 19 points, 6 rebounds, 5 assists","MEM","88","5","7","0","2","UTA","96","6","7","2","0"
"188",21800195,"Target Center","10186","2","23","11-12","Towns: 25 points (9/11 FG), 21 rebounds","MIN","120","9","5","0","0","BKN","113","8","6","0","0"
"189",21800196,"Chesapeake Energy Arena","18203","2","09","11-12","George: Season-high 32 points","OKC","118","5","8","0","1","PHX","101","11","2","1","0"
"190",21800197,"Golden 1 Center","15500","2","03","11-12","Kings snap 14-game losing streak to Spurs","SAC","104","6","8","0","0","SAS","99","5","7","0","0"
"191",21800198,"Staples Center","19068","2","23","11-12","Williams: 10 of 25 points in overtime","LAC","121","5","8","0","0","GSW","116","3","11","0","0"
"192",21800199,"Quicken Loans Arena","19432","1","57","11-13","Thompson: 11 points, 21 rebounds","CLE","113","11","2","1","0","CHA","89","7","7","0","1"
"193",21800200,"Pepsi Center","16741","2","12","11-13","Harden: 22 points, 11 assists, 3 steals","DEN","99","5","9","0","0","HOU","109","7","6","0","0"
"194",21800201,"ORACLE Arena","19596","2","09","11-13","Durant: 29 points, 6 rebounds","GSW","110","3","12","0","0","ATL","103","11","3","0","0"
"195",21800202,"Amway Center","15921","2","13","11-14","Butler: 14 points in Sixers debut","ORL","111","8","7","1","0","PHI","106","7","9","0","1"
"196",21800203,"Capital One Arena","14537","2","07","11-14","Beal: Youngest player to hit 900 3s","WAS","119","9","5","0","0","CLE","95","12","2","0","0"
"197",21800204,"TD Garden","18624","1","55","11-14","Celtics score 22 points off 22 turnovers","BOS","111","6","8","0","0","CHI","82","11","4","0","0"
"198",21800205,"Barclays Center","13317","2","12","11-14","T. Johnson: Season-high 24 points","BKN","107","9","6","0","0","MIA","120","8","6","0","0"
"199",21800206,"Scotiabank Arena","19800","2","20","11-14","Bullock hits winner off inbounds play","TOR","104","3","12","0","0","DET","106","6","7","0","0"
"200",21800207,"Fiserv Forum","16817","2","17","11-14","Conley, Gasol combined for 55 points","MIL","113","4","10","0","0","MEM","116","5","8","0","0"
"201",21800208,"Target Center","11636","2","20","11-14","Towns: 25 points and 16 rebounds","MIN","107","9","6","0","0","NOP","100","7","7","0","0"
"202",21800209,"Chesapeake Energy Arena","18203","2","03","11-14","George: Season-high 35 points","OKC","128","5","9","0","0","NYK","103","11","4","0","0"
"203",21800210,"American Airlines Center","19371","2","13","11-14","Mavs hold Jazz to 22 points in second half","DAL","118","8","6","2","0","UTA","68","7","7","0","2"
"204",21800211,"Talking Stick Resort Arena","14532","2","04","11-14","Ayton: 17 points, 10 rebounds","PHX","116","11","3","1","0","SAS","96","6","7","0","1"
"205",21800212,"Staples Center","18997","2","20","11-14","LeBron passes Wilt on all-time scoring list","LAL","126","6","8","1","1","POR","117","4","10","1","1"
"206",21800213,"Toyota Center","18055","2","14","11-15","Green: 0 points, 5 turnovers in 23 minutes","HOU","107","7","7","0","0","GSW","86","4","12","0","0"
"207",21800214,"Pepsi Center","15103","2","11","11-15","Fourth largest victory in Nuggets history","DEN","138","5","10","0","0","ATL","93","12","3","0","0"
"208",21800215,"Staples Center","17463","2","29","11-15","Williams: 9 points in final 4:00, 23 total","LAC","116","5","9","0","0","SAS","111","7","7","0","0"
"209",21800216,"TD Garden","18624","2","35","11-16","Irving: 43 points, 11 assists","BOS","123","6","9","1","0","TOR","116","4","12","0","1"
"210",21800217,"Bankers Life Fieldhouse","17923","2","04","11-16","Evans: Season-high 23 points","IND","99","6","9","0","1","MIA","91","9","6","1","0"
"211",21800218,"Wells Fargo Center","20485","2","27","11-16","Butler: 28 points (12/15 FG), 7 assists","PHI","113","7","10","0","0","UTA","107","8","7","0","0"
"212",21800219,"Capital One Arena","15102","2","16","11-16","Diwiddie, Russell combine for 48 points","WAS","104","10","5","0","0","BKN","115","9","7","0","0"
"213",21800220,"FedExForum","13811","2","16","11-16","Jackson Jr.: Season-high 27 points","MEM","112","5","9","1","0","SAC","104","7","8","0","1"
"214",21800221,"Target Center","18978","1","59","11-16","Wiggins: 23 points, 5 assists","MIN","112","9","7","1","0","POR","96","5","10","0","1"
"215",21800222,"Smoothie King Center","14717","2","16","11-16","Davis: 43 points, 17 rebounds","NOP","129","7","8","0","0","NYK","124","12","4","0","0"
"216",21800223,"Fiserv Forum","17341","2","06","11-16","Middleton: 23 points, 10 rebounds","MIL","123","4","11","0","0","CHI","104","12","4","0","0"
"217",21800224,"Barclays Center","12944","2","10","11-17","Harris: 27 points, 8 rebounds","BKN","119","10","7","0","0","LAC","127","5","10","0","0"
"218",21800225,"Spectrum Center","19426","2","45","11-17","Walker: 60 pts (career high, franchise record)","CHA","119","8","7","2","0","PHI","122","7","11","0","2"
"219",21800226,"Bankers Life Fieldhouse","17491","2","18","11-17","Bogdanovic: 22 points","IND","97","6","10","0","0","ATL","89","13","3","0","0"
"220",21800227,"Amway Center","19249","2","11","11-17","Vucevic: 24 of 36 points in second half","ORL","130","8","8","0","0","LAL","117","7","8","0","0"
"221",21800228,"Smoothie King Center","15408","2","09","11-17","Davis: 40 points, 8 rebounds, 8 assists","NOP","125","7","9","1","0","DEN","115","6","10","0","1"
"222",21800229,"TD Garden","18624","2","13","11-17","Mitchell: 28 points, 6 assists","BOS","86","7","9","1","0","UTA","98","8","8","0","1"
"223",21800230,"United Center","21263","2","06","11-17","VanVleet: 18 points (Leonard rests)","CHI","83","13","4","0","0","TOR","122","4","13","0","0"
"224",21800231,"Toyota Center","18055","2","05","11-17","Capela: 23 points, 16 rebounds, 5 blocks","HOU","132","7","8","0","0","SAC","112","8","8","0","0"
"225",21800232,"American Airlines Center","20260","2","19","11-17","Doncic: 24 points, 9 rebounds","DAL","112","8","7","0","0","GSW","109","5","12","0","0"
"226",21800233,"Talking Stick Resort Arena","16376","2","14","11-17","George: 32 points, 11 rebounds","PHX","100","12","3","2","0","OKC","110","5","10","0","2"
"227",21800234,"Target Center","13179","2","07","11-18","Gasol: 26 points, 13 rebounds","MIN","87","10","7","0","0","MEM","100","5","10","0","0"
"228",21800235,"AmericanAirlines Arena","19686","2","14","11-18","LeBron: 51 points (12th 50-pt game of career)","MIA","97","10","6","0","0","LAL","113","7","9","0","0"
"229",21800236,"Amway Center","15898","2","19","11-18","Gordon: 31 points / Vucevic: 28 points","ORL","131","8","9","0","1","NYK","117","13","4","1","0"
"230",21800237,"Capital One Arena","16647","2","16","11-18","Lillard: 40 points / McCollum: 25 points","WAS","109","11","5","0","1","POR","119","5","11","1","0"
"231",21800238,"AT&T Center","18354","2","06","11-18","Warriors lose 3rd straight, 5th in past 7","SAS","104","7","8","0","0","GSW","92","6","12","0","0"
"232",21800239,"Spectrum Center","18040","2","13","11-19","Walker: 43 points (14-25 FG)","CHA","117","8","8","0","0","BOS","112","8","9","0","0"
"233",21800240,"Little Caesars Arena","15769","2","16","11-19","Drummond: 23 points, 15 rebounds","DET","113","6","8","0","1","CLE","102","13","2","1","0"
"234",21800241,"Bankers Life Fieldhouse","17000","2","01","11-19","Sabonis: 19 points, 9 rebounds, 9 assists","IND","121","6","11","0","0","UTA","94","9","8","0","0"
"235",21800242,"Wells Fargo Center","20459","2","24","11-19","Embiid: 33 points, 17 rebounds","PHI","119","7","12","0","0","PHX","114","13","3","0","0"
"236",21800243,"State Farm Arena","14323","2","18","11-19","Harrell: 25 pts, 11 reb (LA wins 5th straight)","ATL","119","14","3","0","0","LAC","127","5","11","0","0"
"237",21800244,"FedExForum","15997","2","07","11-19","Conley: 28 points (7-11 3FG)","MEM","98","5","11","0","0","DAL","88","9","7","0","0"
"238",21800245,"Fiserv Forum","17341","2","07","11-19","Giannis: 29 points, 12 rebounds, 6 assists","MIL","104","4","12","0","1","DEN","98","7","10","1","0"
"239",21800246,"Smoothie King Center","14675","2","11","11-19","Randle: 21 points, 14 rebounds, 10 assists","NOP","140","7","10","1","0","SAS","126","8","8","0","1"
"240",21800247,"Golden 1 Center","16250","2","17","11-19","Hield: 25 points | Westbrook: 29 points","SAC","117","8","9","0","1","OKC","113","6","10","1","0"
"241",21800248,"Amway Center","16016","2","05","11-20","Green: 13 pts (game-winner with 0.5 left)","ORL","91","9","9","0","0","TOR","93","4","14","0","0"
"242",21800249,"Capital One Arena","14499","2","20","11-20","Wall: 30 points, eight assists","WAS","125","11","6","1","0","LAC","118","6","11","0","1"
"243",21800250,"AmericanAirlines Arena","19600","2","13","11-20","Russell: 20 points, 9 rebounds, 6 assists","MIA","92","11","6","0","1","BKN","104","10","8","1","0"
"244",21800251,"Madison Square Garden","19812","2","04","11-20","McCollum, Lillard combine for 60 points","NYK","114","14","4","0","0","POR","118","5","12","0","0"
"245",21800252,"Spectrum Center","15913","2","03","11-21","Walker: 16 points, 11 assists","CHA","127","8","9","0","0","IND","109","7","11","0","0"
"246",21800253,"Wells Fargo Center","20352","2","19","11-21","Embiid outscores Davis 31-12","PHI","121","7","13","0","0","NOP","120","8","10","0","0"
"247",21800254,"State Farm Arena","15058","2","15","11-21","Lowry: 21 points, 12 rebounds, 17 assists","ATL","108","15","3","0","0","TOR","124","4","15","0","0"
"248",21800255,"TD Garden","18624","2","16","11-21","Burke: 29 points, 11 assists off bench","BOS","109","9","9","0","1","NYK","117","14","5","1","0"
"249",21800256,"Quicken Loans Arena","19432","2","24","11-21","James: 32 points, 14 rebounds, 7 assists","CLE","105","14","2","0","0","LAL","109","7","10","0","0"
"250",21800257,"United Center","19014","2","11","11-21","LaVine: 29 pts / Parker: 20 pts, 13 reb, 8 ast","CHI","124","13","5","0","0","PHX","116","14","3","0","0"
"251",21800258,"Toyota Center","18055","2","24","11-21","Harden: 41 pts / Capela: 27 pts, 15 reb","HOU","126","7","9","0","0","DET","124","7","8","0","0"
"252",21800259,"Fiserv Forum","17591","2","09","11-21","Giannis: 33 points, 16 rebounds, 9 assists","MIL","143","4","13","1","0","POR","100","6","12","0","1"
"253",21800260,"Target Center","15086","2","08","11-21","Jokic: 7 points, 12 rebounds, 10 assists","MIN","101","11","7","0","0","DEN","103","7","11","0","0"
"254",21800261,"American Airlines Center","19926","2","22","11-21","Barnes: 28 points / Doncic: 21 points","DAL","119","9","8","0","0","BKN","113","11","8","0","0"
"255",21800262,"AT&T Center","18354","2","15","11-21","Gasol hits winning FTs with 0.7 seconds left ","SAS","103","9","8","0","0","MEM","104","5","12","0","0"
"256",21800263,"Vivint Smart Home Arena","18306","2","20","11-21","Fox: 17 pts, 13 ast / Mitchell: 35 pts","UTA","110","10","8","0","1","SAC","119","8","10","1","0"
"257",21800264,"ORACLE Arena","19596","2","13","11-21"," Warriors: First four-game skid under Kerr","GSW","95","7","12","0","1","OKC","123","6","11","1","0"
"258",21800265,"Barclays Center","12814","2","06","11-23","Rose: 25 points off bench","BKN","102","12","8","1","0","MIN","112","11","8","0","1"
"259",21800266,"Staples Center","15418","2","36","11-23","Clippers win eighth straight at home","LAC","112","6","12","0","0","MEM","107","6","12","0","0"
"260",21800267,"Little Caesars Arena","17268","2","36","11-23","Griffin: 28 pts / Drummond: 23 pts, 20 reb","DET","116","7","9","1","0","HOU","111","8","9","0","1"
"261",21800268,"State Farm Arena","15017","2","17","11-23","Celtics outscore Hawks 45-23 in 1st quarter","ATL","96","16","3","0","0","BOS","114","9","10","0","0"
"262",21800269,"Madison Square Garden","18948","2","23","11-23","Mudiay: 27 points / Trier: 25 points","NYK","114","14","6","1","0","NOP","109","9","10","0","1"
"263",21800270,"Wells Fargo Center","20524","2","17","11-23","Cavs snap 76ers' 20-game home win streak","PHI","112","8","13","0","0","CLE","121","14","3","0","0"
"264",21800271,"Scotiabank Arena","19800","2","08","11-23","Leonard: 27 points, 10 rebounds","TOR","125","4","16","0","1","WAS","107","12","6","1","0"
"265",21800272,"Bankers Life Fieldhouse","17262","2","05","11-23","Aldridge: 33 points, 14 rebounds","IND","100","8","11","0","1","SAS","111","9","9","1","0"
"266",21800273,"United Center","20935","2","10","11-23","Richardson: 27 pts / Whiteside: 18 pts, 10 reb","CHI","96","14","5","0","0","MIA","103","11","7","0","0"
"267",21800274,"Chesapeake Energy Arena","18203","2","13","11-23","Westbrook: 30 points, 12 rebounds, 8 assists","OKC","109","6","12","0","1","CHA","104","9","9","1","0"
"268",21800275,"Fiserv Forum","17852","2","19","11-23","Crawford hits winner with 0.8 remaining","MIL","114","5","13","0","0","PHX","116","14","4","0","0"
"269",21800276,"Pepsi Center","19520","2","03","11-23","Nuggets register 33 assists on 44 FGs","DEN","112","7","12","0","0","ORL","87","10","9","0","0"
"270",21800277,"ORACLE Arena","19596","2","04","11-23","Durant: 32 points, 9 rebounds, 7 assists","GSW","125","7","13","0","0","POR","97","7","12","0","0"
"271",21800278,"Staples Center","18997","2","12","11-23","LeBron: 22 points, 10 rebounds, 7 assists","LAL","90","7","11","0","0","UTA","83","11","8","0","0"
"272",21800279,"Quicken Loans Arena","19432","2","11","11-24","Thompson: 16 points, 22 rebounds","CLE","117","14","4","0","0","HOU","108","9","9","0","0"
"273",21800280,"Capital One Arena","15165","2","07","11-24","Porter Jr.: Season-high 29 points","WAS","124","12","7","0","0","NOP","114","10","10","0","0"
"274",21800281,"Target Center","17119","2","10","11-24","Towns: 35 points, 22 rebounds","MIN","111","11","9","0","0","CHI","96","15","5","0","0"
"275",21800282,"Chesapeake Energy Arena","18203","2","14","11-24","Murray: 22 points, 8 rebounds, 8 assists","OKC","98","7","12","0","0","DEN","105","7","13","0","0"
"276",21800283,"American Airlines Center","20226","2","16","11-24","Barea: 20 points, 8 assist off bench","DAL","113","9","9","0","0","BOS","104","10","10","0","0"
"277",21800284,"Fiserv Forum","17559","2","17","11-24","Giannis: 34 points, 18 rebounds, 8 assists","MIL","135","5","14","0","0","SAS","129","10","9","0","0"
"278",21800285,"ORACLE Arena","19596","2","19","11-24","Durant: 44 points, 13 rebounds","GSW","117","7","14","0","0","SAC","116","9","10","0","0"
"279",21800286,"Staples Center","18997","2","10","11-25","Vucevic: 31 points, 15 rebounds, 7 assists","LAL","104","8","11","1","0","ORL","108","10","10","0","1"
"280",21800287,"Little Caesars Arena","14413","2","21","11-25","Griffin: 16 pts, 11 ast / Booker: 37 pts","DET","118","7","10","0","0","PHX","107","15","4","0","0"
"281",21800288,"State Farm Arena","12977","2","10","11-25","Collins: 23 points, game-winning block","ATL","124","16","4","1","0","CHA","123","10","9","0","1"
"282",21800289,"Barclays Center","15217","2","18","11-25","Butler: 34 points, game-winning 3 with 0.4 left","BKN","125","13","8","0","1","PHI","127","8","14","1","0"
"283",21800290,"Scotiabank Arena","19800","2","15","11-25","Leonard: 29 pts, 10 reb / Wade: 35 pts","TOR","125","4","17","0","0","MIA","115","12","7","0","0"
"284",21800291,"FedExForum","14331","2","21","11-25","Kanter: 21 points, 26 rebounds","MEM","98","7","12","0","0","NYK","103","14","7","0","0"
"285",21800292,"Golden 1 Center","16048","2","15","11-25","Rubio: 27 pts / Gobert: 18 pts, 15 reb","SAC","112","10","10","1","1","UTA","133","11","9","1","1"
"286",21800293,"Moda Center","19138","2","10","11-25","Clippers outscore Blazers 38-16 in 3rd quarter","POR","100","8","12","0","1","LAC","104","6","13","1","0"
"287",21800294,"Spectrum Center","13805","2","15","11-26","Walker, Lamb: 21 points apiece","CHA","110","10","10","1","0","MIL","107","6","14","0","1"
"288",21800295,"Quicken Loans Arena","19432","2","13","11-26","Towns: 21 pts, 10 reb / Covington: 24 pts","CLE","95","15","4","1","0","MIN","102","11","10","0","1"
"289",21800296,"Capital One Arena","16872","2","44","11-26","Wall: 36 pts, 11 ast / Harden: 54 pts","WAS","135","12","8","0","0","HOU","131","10","9","0","0"
"290",21800297,"United Center","19006","1","53","11-26","DeRozan: 21 points, 8 rebounds","CHI","107","16","5","0","0","SAS","108","10","10","0","0"
